Clases,Caracteristica 1,Caracteristica 2,Caracteristica 3,Caracteristica 4,Caracteristica 5,Caracteristica 6,Caracteristica 7,Caracteristica 8,Caracteristica 9,Caracteristica 10,Caracteristica 11,Caracteristica 12,Caracteristica 13,Caracteristica 14,Caracteristica 15,Caracteristica 16,Caracteristica 17,Caracteristica 18,Caracteristica 19,Caracteristica 20,Caracteristica 21,Caracteristica 22,Caracteristica 23,Caracteristica 24,Caracteristica 25,Caracteristica 26,Caracteristica 27,Caracteristica 28,Caracteristica 29,Caracteristica 30,Caracteristica 31,Caracteristica 32,Caracteristica 33,Caracteristica 34,Caracteristica 35,Caracteristica 36,Caracteristica 37,Caracteristica 38,Caracteristica 39,Caracteristica 40,Caracteristica 41,Caracteristica 42,Caracteristica 43,Caracteristica 44,Caracteristica 45,Caracteristica 46,Caracteristica 47,Caracteristica 48,Caracteristica 49,Caracteristica 50,Caracteristica 51,Caracteristica 52,Caracteristica 53,Caracteristica 54,Caracteristica 55,Caracteristica 56,Caracteristica 57,Caracteristica 58,Caracteristica 59,Caracteristica 60,Caracteristica 61,Caracteristica 62,Caracteristica 63,Caracteristica 64,Caracteristica 65,Caracteristica 66,Caracteristica 67,Caracteristica 68,Caracteristica 69,Caracteristica 70,Caracteristica 71,Caracteristica 72,Caracteristica 73,Caracteristica 74,Caracteristica 75,Caracteristica 76,Caracteristica 77,Caracteristica 78,Caracteristica 79,Caracteristica 80
6,14,12,11,10,9,8,7,6,6,5,4,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,17,18,18,18,17,16,14,13,12,12,11,10,10,10,14,16,17,17,18,18,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,16,15,14,12
6,15,14,12,11,10,9,8,7,6,6,5,4,4,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,17,19,19,19,19,18,16,15,14,13,12,11,10,11,14,16,17,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,16,15,13
6,12,12,12,10,8,7,7,6,5,5,4,4,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,15,16,17,17,16,16,15,13,12,12,11,10,10,13,15,16,17,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,17,17,16,15,13
6,14,12,11,10,9,8,7,6,6,5,4,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,17,18,18,18,17,16,15,14,13,12,11,10,10,11,14,16,17,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,16,15,12
6,13,12,11,10,9,8,7,6,6,5,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,6,16,17,17,17,16,16,14,13,12,11,10,9,9,12,15,16,17,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,17,17,16,15,12
6,14,14,12,10,9,8,7,6,6,5,4,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,4,7,16,17,18,18,18,17,15,14,13,12,11,10,10,10,13,15,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,16,14,13
6,15,13,12,10,9,8,7,6,6,5,4,4,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,6,17,18,18,18,17,16,15,14,13,12,11,10,10,11,14,15,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,16,15,14,12
6,13,12,11,10,9,8,7,6,6,5,4,4,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,5,7,16,17,18,18,17,16,15,14,13,12,11,10,10,11,14,16,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,16,15,14,12
7,2,1,0,0,0,0,1,11,11,10,10,9,9,8,8,7,7,7,7,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,4,17,18,19,19,19,19,19,18,18,17,17,16,15,15,14,14,13,13,12,12,12,12,11,11,11,10,10,10,9,9,9,9,9,9,9,8,8,8,8,7
7,0,0,0,0,3,13,13,12,12,11,11,10,10,9,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,2,17,19,19,19,19,19,18,17,17,16,16,15,15,14,14,13,13,12,12,11,11,11,10,10,10,9,9,9,8,8,8,8,7,7,7,7,6,6,6,6
7,1,1,0,0,0,0,1,12,12,12,12,12,11,10,10,10,10,9,9,9,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,7,8,18,19,19,19,19,19,19,18,18,18,17,17,16,16,16,15,15,15,14,14,14,14,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11
7,1,0,0,0,0,1,12,12,12,11,11,11,10,10,9,9,8,8,8,7,7,6,6,6,6,5,5,5,5,4,4,4,3,3,2,2,2,2,2,3,18,19,19,19,19,19,18,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,7
7,2,0,0,0,0,12,12,12,11,11,10,10,9,9,9,8,8,7,7,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,4,17,19,19,19,19,19,18,18,17,16,16,15,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7
7,1,0,0,0,0,1,12,12,12,12,11,11,10,10,10,10,9,9,9,8,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,18,19,19,19,19,19,18,18,17,17,16,16,16,15,15,15,14,14,14,13,13,13,13,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,9
7,2,1,0,0,0,0,1,11,11,10,10,9,9,8,8,7,7,7,6,6,5,5,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,3,17,19,19,19,19,19,19,18,18,17,17,16,15,15,14,14,13,13,13,12,12,11,11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,8,7,7
7,1,1,0,0,0,1,12,12,12,11,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,4,18,19,19,19,19,19,19,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,7
7,0,0,0,0,0,12,12,11,11,10,10,9,9,8,8,8,7,7,7,6,6,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,3,19,19,19,19,19,19,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7,6
7,1,0,0,0,0,1,12,12,12,11,11,11,10,9,9,9,8,8,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,3,3,2,2,2,3,4,17,19,19,19,19,19,18,18,17,17,16,15,15,15,14,13,13,13,12,12,12,11,11,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,7
7,2,0,0,0,0,2,12,12,11,11,10,10,9,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,18,19,19,19,19,19,19,18,17,17,16,15,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,7
7,1,0,0,0,0,1,12,12,11,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,3,16,18,19,19,19,19,19,18,17,17,16,16,15,15,14,14,14,14,12,12,12,11,11,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7,7
7,1,0,0,0,1,3,12,12,11,11,10,10,9,8,8,7,7,7,6,6,5,5,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,2,18,19,19,19,19,18,18,17,17,16,15,15,14,14,13,13,12,12,11,11,10,10,9,9,9,8,8,8,7,7,7,7,6,6,6,6,6,6,5,5
7,3,0,0,0,1,13,13,13,12,12,11,10,10,10,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,4,4,4,4,4,3,3,4,3,4,5,18,19,19,19,19,18,18,17,17,16,15,15,14,14,13,13,12,12,12,11,11,10,10,10,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6
7,1,1,1,1,1,2,12,12,11,11,10,9,9,8,8,7,7,6,6,5,5,4,4,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,1,18,19,19,19,19,19,18,17,17,16,16,15,14,14,13,13,12,12,11,11,10,10,10,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,5,4
7,1,1,0,0,0,0,2,12,12,11,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,13,18,19,19,19,19,19,18,17,17,16,16,15,15,14,14,13,13,12,12,11,11,11,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,7
7,1,0,0,0,1,12,13,12,12,11,11,10,10,9,9,8,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,4,17,19,19,19,19,19,18,18,17,16,16,15,15,14,14,13,13,13,12,12,12,11,11,11,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,7
7,1,1,0,0,0,1,12,12,12,11,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,3,3,18,18,18,19,19,19,18,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,8,8,7,7
7,1,0,0,0,0,1,12,12,11,11,10,10,9,9,8,8,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,3,17,19,19,19,19,19,18,18,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,8,8,8,8,8,7,7,7,7,7,6
7,7,1,0,0,0,1,12,12,12,11,10,10,9,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,3,18,19,19,19,19,19,18,18,17,16,16,15,15,14,14,13,13,12,12,12,11,11,10,10,10,9,9,9,9,9,8,8,8,8,8,8,7,7,7,6
7,1,0,0,0,0,1,13,12,12,11,11,10,10,9,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,3,19,19,19,19,19,19,19,19,19,18,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,9,9,8,8
7,1,0,0,0,0,1,12,12,12,11,11,10,9,9,8,8,8,7,7,6,6,5,5,5,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,3,18,19,19,19,19,19,19,19,18,18,17,17,16,15,15,14,14,14,13,13,12,12,11,11,11,10,10,10,10,9,9,9,9,8,8,8,8,8,8,7
7,0,0,0,0,0,11,12,11,11,10,10,9,9,8,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,19,19,19,19,19,18,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,7,7
7,2,0,0,0,0,1,12,12,11,10,10,9,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,3,18,19,19,19,19,19,18,17,17,16,16,15,15,14,14,13,13,12,12,12,11,11,11,10,10,9,9,9,9,9,8,8,8,8,7,7,7,7,7,6
7,2,0,0,0,0,1,9,12,11,11,10,10,9,9,9,8,8,8,7,7,7,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,4,4,18,19,19,19,19,19,18,17,17,17,16,16,15,15,15,14,13,13,13,12,12,12,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,9,9,8
7,0,0,0,0,1,10,10,11,12,12,12,11,11,10,10,10,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,7,18,19,19,19,19,19,18,18,17,17,16,16,15,15,15,14,14,14,14,13,13,13,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11
8,8,6,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,14,16,16,17,18,18,19,19,19,19,19,19,19,18,18,17,17,16,16,16,17,17,17,18,18,18,18,18,18,18,18,17,17,17,17,16,15,15,13,11
8,8,6,4,3,2,2,1,1,1,1,0,1,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,6,13,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,16,16,17,17,18,18,18,19,19,19,19,19,19,19,19,18,18,18,17,16,16,15,12
8,7,5,4,3,2,1,1,1,1,0,0,0,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,4,5,6,12,15,16,17,18,18,18,19,19,19,19,19,19,19,18,18,18,17,16,17,17,18,18,18,18,19,19,19,19,19,19,19,18,18,18,17,17,16,15,13
8,8,6,5,4,3,3,2,2,2,1,1,1,1,1,2,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,13,15,16,17,18,18,18,19,19,19,19,19,19,18,18,18,17,17,16,16,16,17,17,18,18,18,18,18,18,17,17,17,17,17,17,16,15,14,13,11
8,7,4,3,2,2,1,1,1,0,0,0,0,0,1,1,2,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,7,12,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,17,16,17,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,17,17,16,15,13
8,7,5,4,3,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,6,13,15,16,17,18,18,18,19,19,19,19,19,19,18,18,18,17,16,16,17,18,18,18,18,19,19,19,19,19,19,19,18,18,18,18,17,16,15,14,12
8,7,5,4,3,2,3,1,0,0,0,0,0,0,1,1,1,2,3,3,3,3,2,1,0,1,1,0,0,0,0,0,0,0,1,1,2,2,3,4,7,13,15,16,17,18,18,19,19,19,19,19,19,19,19,19,18,17,17,16,17,17,18,18,19,19,19,19,19,19,19,19,19,19,18,18,18,17,16,15,13
8,7,5,4,3,2,1,1,1,0,0,0,0,0,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,12,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,16,16,17,17,18,18,18,19,19,19,19,19,19,19,19,19,18,18,17,17,16,14,12
8,7,5,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,6,13,13,16,17,17,18,18,19,19,19,19,19,19,19,18,18,17,17,16,16,17,17,18,18,18,18,18,18,18,18,18,18,18,17,17,16,16,15,14,12
8,7,7,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,7,12,14,15,16,17,18,18,19,19,19,19,19,19,19,18,18,17,17,16,17,17,18,18,18,18,19,19,19,19,19,19,18,18,18,18,17,17,16,14,12
8,8,7,8,3,3,2,2,1,1,1,1,1,1,1,1,2,2,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,13,15,16,17,18,18,19,19,19,19,19,19,19,19,19,18,18,17,16,17,17,18,18,18,19,19,19,19,19,19,19,18,18,18,17,17,16,15,14,12
8,7,4,3,2,2,1,1,1,1,0,0,1,1,1,1,2,2,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,7,13,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,16,16,17,18,18,18,19,19,19,19,19,19,19,19,19,18,18,18,18,17,16,15,12
8,7,5,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,6,13,15,16,17,18,18,18,19,19,19,19,19,19,19,18,18,17,16,16,16,17,18,18,18,19,19,19,19,19,19,19,18,18,18,18,17,16,16,14,12
8,6,5,4,3,2,1,1,1,0,0,0,0,1,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,13,15,16,17,18,18,18,19,19,19,19,19,19,19,18,18,17,17,16,17,17,18,18,18,19,19,19,19,19,19,19,18,18,18,18,17,17,16,15,13
8,7,5,4,3,2,1,1,1,0,0,0,0,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,12,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,17,16,17,17,18,18,19,19,19,19,19,19,19,19,19,18,18,18,17,16,15,14,12
8,7,4,3,3,2,1,1,1,1,0,0,0,1,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2,2,3,4,7,12,14,15,16,17,18,18,18,19,19,19,19,19,19,19,18,18,17,16,17,17,18,18,18,18,19,19,19,19,19,19,19,19,18,18,17,17,16,15,12
8,8,6,5,4,3,3,2,2,2,2,1,1,2,2,2,2,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,7,13,15,16,17,18,18,19,19,19,19,19,19,19,18,18,17,17,16,16,16,17,17,17,17,18,18,18,18,18,18,17,17,17,17,16,16,15,14,13,19
8,7,5,4,3,2,2,1,1,1,1,0,0,1,1,1,1,2,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,2,3,4,5,7,12,15,16,16,17,18,18,18,19,19,19,19,19,18,18,18,17,16,16,16,17,18,18,18,19,19,19,19,19,19,19,19,18,18,18,17,17,16,15,13
8,6,5,4,3,2,2,2,1,1,1,1,1,1,1,2,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,13,15,16,17,18,18,19,19,19,19,19,19,19,18,18,18,17,17,16,17,17,17,18,18,18,18,18,18,18,18,18,18,18,17,17,17,16,15,14,12
8,7,5,3,2,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,6,12,14,17,17,18,18,19,19,19,19,19,19,19,19,18,18,17,17,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,17,17,16,15,13
8,8,6,5,3,3,3,2,2,1,1,1,1,1,1,1,2,2,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2,2,3,4,6,13,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,18,17,16,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,16,15,14,12
8,8,5,4,3,2,2,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,6,13,15,17,17,18,18,19,19,19,19,19,19,19,19,18,18,17,16,16,17,17,18,18,18,18,19,19,19,19,19,18,18,18,18,17,17,16,15,14,12
8,11,6,4,3,3,2,1,1,0,0,0,0,0,1,1,1,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,7,13,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,17,16,17,18,18,18,19,19,19,19,19,19,19,19,19,18,18,18,17,17,16,15,13
8,7,5,4,3,2,1,1,0,0,0,0,0,0,1,1,1,2,2,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,13,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,16,16,17,17,18,18,18,19,19,19,19,19,19,19,19,18,18,18,17,17,16,15,13
8,6,4,3,2,1,1,1,0,0,0,0,0,0,1,1,2,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,7,12,14,15,16,17,18,18,18,19,19,19,19,18,18,18,17,16,16,16,17,17,18,18,18,19,19,19,19,19,19,19,19,19,18,18,17,17,16,14,12
8,7,5,4,3,2,2,1,1,0,0,0,0,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,3,5,7,13,16,17,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,17,16,13
8,8,5,4,3,2,1,1,0,0,0,0,0,0,1,1,1,2,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,7,13,15,15,17,17,18,18,18,19,19,19,19,19,18,18,18,17,16,16,17,18,18,18,19,19,19,19,19,19,19,19,19,18,18,18,17,17,16,14,12
8,7,4,3,2,1,1,1,0,0,0,0,0,1,1,1,2,2,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,6,12,15,17,17,18,18,19,19,19,19,19,19,19,19,18,18,17,16,17,17,17,18,18,19,19,19,19,19,19,19,19,19,18,18,18,17,17,16,14,12
8,7,5,4,3,2,1,1,1,1,0,0,1,1,1,1,2,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,12,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,17,16,17,17,18,18,18,19,19,19,19,19,19,19,19,18,18,18,17,17,16,14,12
8,7,6,4,3,3,2,2,2,2,1,1,1,1,1,1,2,2,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,13,15,16,17,18,18,19,19,19,19,19,19,19,19,18,18,17,17,16,17,17,18,18,18,18,18,18,19,18,18,18,18,18,18,17,17,16,15,14,12
8,7,5,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,13,15,16,17,17,18,18,19,19,19,19,19,19,18,18,17,17,18,16,16,17,17,18,18,18,19,19,19,19,19,19,18,18,18,17,17,17,16,14,12
9,7,5,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,8,9,9,8,7,6,5,4,2,1,1,1,1,2,12,14,16,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,17,16,16,15,14,14,13,12,11,10,9,8,7,6
9,7,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,9,9,9,8,7,6,6,5,4,1,1,1,1,2,13,15,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,17,16,15,15,14,14,13,12,11,10,9,8,7,6
9,7,5,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,9,9,9,9,8,7,6,5,3,2,1,1,2,3,13,14,16,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,17,16,16,15,15,14,14,13,12,11,10,9,8,7,5
9,6,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,5,7,10,11,11,11,10,9,9,8,7,5,4,3,3,4,12,13,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,17,16,16,15,14,14,13,12,11,10,9,8,6
9,7,5,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,5,6,8,9,8,7,6,5,4,2,1,1,1,1,3,12,14,16,17,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,17,16,16,15,15,14,13,13,12,11,10,10,9,7,6
9,8,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,9,9,9,8,7,7,5,4,3,2,1,1,1,2,12,14,16,16,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,16,16,15,15,14,14,13,12,11,10,9,8,7,6
9,7,5,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,8,9,9,8,7,6,6,5,4,3,1,1,2,3,12,15,16,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,17,17,16,16,16,15,15,14,13,12,12,11,10,9,8,6
9,7,6,5,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,5,8,9,9,8,7,6,5,4,2,1,0,0,0,2,15,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,17,19,19,19,19,19,13,13,12,11,10,9,7,6,5
9,7,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,9,9,9,8,7,6,6,4,3,2,1,1,1,3,12,15,16,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,17,16,16,15,15,14,13,13,12,11,10,9,8,7,6
9,7,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,9,8,8,7,5,4,3,2,1,1,1,1,3,13,15,16,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,17,17,16,16,15,15,14,14,13,12,11,10,10,8,7,6
9,9,5,4,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,8,9,8,8,7,6,5,3,2,1,0,0,0,1,14,17,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,17,17,16,16,15,15,14,13,12,11,10,19,19,19,19,19
9,7,7,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,5,8,9,9,8,7,6,5,4,3,1,1,1,1,2,13,15,16,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,17,17,17,16,15,15,14,14,13,12,11,11,9,8,7,6
9,7,5,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,6,9,10,10,9,8,7,6,5,4,3,2,2,2,3,13,15,16,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,17,16,16,15,15,14,13,12,12,11,10,9,7,6
9,7,6,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,9,9,9,8,8,7,6,5,4,2,2,2,2,4,13,15,16,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,17,16,16,15,14,14,13,12,12,11,10,9,8,7
9,7,5,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,6,9,10,10,9,8,7,6,5,4,3,1,1,2,3,12,14,15,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,17,16,16,15,15,14,14,13,12,11,10,9,8,7,6
9,7,7,5,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,5,8,9,9,8,7,6,5,5,3,1,0,0,1,2,12,15,16,17,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,16,16,15,15,14,13,12,12,11,10,9,8,6,5
